account_key,account_id,location_key,currency,age_band,acquisition_channel,signup_date_key,customer_tier,account_status
10934,ACC00010934,1,EGP,35-44,Organic,20240725,Premium,Active
10935,ACC00010935,2,EGP,25-34,Referral,20231125,Premium,Active
10936,ACC00010936,2,EGP,35-44,Partner,20241218,Standard,Active
10937,ACC00010937,2,EGP,25-34,Organic,20241104,Standard,Active
10938,ACC00010938,9,EGP,45-54,Referral,20240908,Premium,Active
10939,ACC00010939,2,EGP,35-44,Google Ads,20241115,Standard,Active
10940,ACC00010940,3,EGP,25-34,Paid Social,20240416,Premium,Active
10941,ACC00010941,3,EGP,18-24,Organic,20240220,Standard,Active
10942,ACC00010942,1,EGP,45-54,Branch,20240913,Premium,Active
10943,ACC00010943,1,EGP,35-44,Google Ads,20241210,Standard,Active
10944,ACC00010944,1,EGP,25-34,Branch,20240206,Standard,Active
10945,ACC00010945,2,EGP,45-54,Paid Social,20230217,Standard,Active
10946,ACC00010946,9,EGP,35-44,Paid Social,20240419,Premium,Active
10947,ACC00010947,2,EGP,25-34,Google Ads,20241125,Standard,Active
10948,ACC00010948,1,EGP,25-34,Referral,20241108,Standard,Active
10949,ACC00010949,1,EGP,25-34,Referral,20241215,Standard,Active
10950,ACC00010950,6,EGP,65+,Partner,20241205,Standard,Active
10951,ACC00010951,2,EGP,25-34,Organic,20230831,Standard,Dormant
10952,ACC00010952,2,USD,35-44,Organic,20241219,Premium,Active
10953,ACC00010953,3,EGP,65+,Paid Social,20240902,Standard,Active
10954,ACC00010954,2,EGP,25-34,Organic,20230624,Standard,Active
10955,ACC00010955,1,EGP,18-24,Referral,20231220,Standard,Active
10956,ACC00010956,9,EGP,35-44,Organic,20241213,Premium,Active
10957,ACC00010957,16,EGP,35-44,Partner,20241218,Business,Active
10958,ACC00010958,13,EGP,25-34,Organic,20231202,Standard,Active
10959,ACC00010959,2,EGP,45-54,Partner,20240909,Standard,Active
10960,ACC00010960,1,EGP,45-54,Google Ads,20240927,Standard,Active
10961,ACC00010961,1,EGP,45-54,Referral,20240316,Standard,Active
10962,ACC00010962,1,EGP,25-34,Paid Social,20230731,Standard,Active
10963,ACC00010963,2,EGP,25-34,Google Ads,20230102,Standard,Active
10964,ACC00010964,3,EGP,55-64,Referral,20230713,Standard,Active
10965,ACC00010965,1,EGP,18-24,Referral,20241106,Standard,Active
10966,ACC00010966,2,EGP,25-34,Branch,20231125,Premium,Active
10967,ACC00010967,4,EGP,35-44,Organic,20230429,Standard,Active
10968,ACC00010968,2,EGP,25-34,Paid Social,20231003,Standard,Active
10969,ACC00010969,3,EGP,25-34,Organic,20230904,Premium,Active
10970,ACC00010970,2,EGP,25-34,Google Ads,20230511,Standard,Dormant
10971,ACC00010971,16,EGP,45-54,Organic,20231011,Standard,Active
10972,ACC00010972,1,EGP,25-34,Organic,20240728,Standard,Active
10973,ACC00010973,7,EGP,35-44,Paid Social,20241019,Standard,Active
10974,ACC00010974,9,EGP,25-34,Branch,20240119,Premium,Active
10975,ACC00010975,10,EGP,18-24,Paid Social,20240328,Standard,Closed
10976,ACC00010976,2,EGP,18-24,Partner,20231228,Standard,Active
10977,ACC00010977,2,EGP,25-34,Paid Social,20240324,Standard,Active
10978,ACC00010978,19,EGP,18-24,Referral,20240729,Standard,Active
10979,ACC00010979,8,EGP,18-24,Branch,20240805,Standard,Active
10980,ACC00010980,1,EGP,18-24,Referral,20241121,Standard,Closed
10981,ACC00010981,2,EGP,45-54,Branch,20240719,Standard,Closed
10982,ACC00010982,19,EGP,35-44,Organic,20241012,Premium,Active
10983,ACC00010983,2,EGP,25-34,Google Ads,20240809,Standard,Active
10984,ACC00010984,3,EGP,35-44,Paid Social,20240908,Standard,Active
10985,ACC00010985,1,EGP,18-24,Branch,20230517,Standard,Active
10986,ACC00010986,4,EGP,25-34,Paid Social,20230623,Premium,Closed
10987,ACC00010987,7,EGP,25-34,Organic,20240908,Standard,Suspended
10988,ACC00010988,1,EGP,35-44,Referral,20230628,Standard,Active
10989,ACC00010989,18,EGP,18-24,Partner,20240913,Standard,Active
10990,ACC00010990,2,EGP,45-54,Partner,20241114,Standard,Active
10991,ACC00010991,2,EGP,18-24,Google Ads,20241006,Premium,Active
10992,ACC00010992,10,EGP,18-24,Paid Social,20240821,Standard,Active
10993,ACC00010993,1,EGP,55-64,Branch,20240222,Standard,Active
10994,ACC00010994,1,EGP,55-64,Organic,20240201,Standard,Active
10995,ACC00010995,6,EGP,45-54,Referral,20230418,Standard,Active
10996,ACC00010996,2,EGP,25-34,Organic,20240404,Standard,Active
10997,ACC00010997,8,EGP,25-34,Organic,20240827,Standard,Active
10998,ACC00010998,1,EGP,35-44,Organic,20240603,Business,Dormant
10999,ACC00010999,3,EUR,55-64,Branch,20230921,Standard,Active
11000,ACC00011000,14,EGP,35-44,Branch,20240615,Standard,Active
11001,ACC00011001,1,EGP,18-24,Organic,20240910,Standard,Active
11002,ACC00011002,2,EGP,25-34,Paid Social,20240115,Standard,Active
11003,ACC00011003,11,EGP,25-34,Paid Social,20231225,Standard,Active
11004,ACC00011004,1,EGP,25-34,Referral,20241008,Standard,Active
11005,ACC00011005,9,EGP,18-24,Referral,20240617,Standard,Active
11006,ACC00011006,10,EGP,55-64,Organic,20240902,Standard,Active
11007,ACC00011007,7,EGP,35-44,Branch,20241122,Standard,Active
11008,ACC00011008,3,EGP,35-44,Organic,20240706,Premium,Active
11009,ACC00011009,1,EGP,25-34,Referral,20230703,Standard,Active
11010,ACC00011010,9,EGP,18-24,Organic,20230821,Standard,Closed
11011,ACC00011011,2,EGP,55-64,Branch,20230911,Standard,Active
11012,ACC00011012,16,EGP,25-34,Branch,20240301,Standard,Active
11013,ACC00011013,8,EGP,25-34,Referral,20231224,Standard,Active
11014,ACC00011014,2,EGP,55-64,Referral,20240711,Standard,Active
11015,ACC00011015,1,EGP,65+,Branch,20240223,Standard,Active
11016,ACC00011016,12,EGP,18-24,Google Ads,20231113,Standard,Active
11017,ACC00011017,1,EGP,25-34,Branch,20240127,Standard,Active
11018,ACC00011018,2,EGP,35-44,Organic,20241007,Premium,Active
11019,ACC00011019,2,EGP,18-24,Organic,20230227,Premium,Closed
11020,ACC00011020,19,EGP,25-34,Google Ads,20241212,Premium,Active
11021,ACC00011021,1,EGP,35-44,Branch,20240220,Premium,Active
11022,ACC00011022,2,EGP,35-44,Organic,20230729,Standard,Active
11023,ACC00011023,5,EGP,25-34,Google Ads,20240727,Premium,Active
11024,ACC00011024,19,EGP,18-24,Organic,20241014,Standard,Active
11025,ACC00011025,3,EGP,18-24,Organic,20240320,Premium,Active
11026,ACC00011026,1,EGP,25-34,Branch,20230502,Premium,Dormant
11027,ACC00011027,9,EGP,65+,Google Ads,20240729,Standard,Active
11028,ACC00011028,2,EGP,55-64,Organic,20230524,Standard,Active
11029,ACC00011029,8,EGP,45-54,Branch,20241028,Premium,Active
11030,ACC00011030,8,EGP,25-34,Branch,20240928,Standard,Active
11031,ACC00011031,7,EGP,55-64,Referral,20230122,Standard,Active
11032,ACC00011032,2,EGP,18-24,Branch,20231209,Standard,Dormant
11033,ACC00011033,2,EGP,25-34,Organic,20240527,Standard,Active
11034,ACC00011034,8,EGP,18-24,Google Ads,20240126,Standard,Closed
11035,ACC00011035,14,EGP,35-44,Google Ads,20240313,Premium,Active
11036,ACC00011036,2,EGP,18-24,Referral,20240403,Standard,Active
11037,ACC00011037,19,USD,35-44,Referral,20241213,Premium,Active
11038,ACC00011038,1,USD,25-34,Paid Social,20240207,Premium,Active
11039,ACC00011039,3,EGP,25-34,Referral,20240912,Standard,Active
11040,ACC00011040,4,SAR,35-44,Organic,20231127,Standard,Active
11041,ACC00011041,5,EGP,45-54,Branch,20231022,Standard,Active
11042,ACC00011042,2,EGP,35-44,Branch,20240630,Premium,Active
11043,ACC00011043,2,EGP,65+,Organic,20240613,Standard,Active
11044,ACC00011044,1,EUR,45-54,Influencer,20240928,Premium,Active
11045,ACC00011045,1,EGP,18-24,Referral,20240310,Standard,Active
11046,ACC00011046,1,EGP,55-64,Partner,20240118,Standard,Active
11047,ACC00011047,1,EGP,55-64,Organic,20240326,Standard,Active
11048,ACC00011048,3,EGP,18-24,Organic,20231221,Standard,Active
11049,ACC00011049,14,EGP,25-34,Paid Social,20240503,Standard,Active
11050,ACC00011050,8,EGP,18-24,Organic,20240112,Premium,Active
11051,ACC00011051,1,EGP,35-44,Organic,20240919,Standard,Active
11052,ACC00011052,4,EGP,25-34,Partner,20241223,Standard,Active
11053,ACC00011053,1,EGP,18-24,Google Ads,20240501,Standard,Active
11054,ACC00011054,1,EGP,25-34,Partner,20240125,Premium,Active
11055,ACC00011055,2,EGP,25-34,Organic,20240722,Standard,Active
11056,ACC00011056,13,EUR,25-34,Referral,20230716,Standard,Active
11057,ACC00011057,1,EGP,25-34,Referral,20231223,Standard,Active
11058,ACC00011058,14,EGP,18-24,Organic,20241201,Standard,Active
11059,ACC00011059,12,EGP,18-24,Organic,20240605,Standard,Active
11060,ACC00011060,7,EGP,25-34,Referral,20230830,Standard,Active
11061,ACC00011061,1,EGP,18-24,Influencer,20241003,Standard,Active
11062,ACC00011062,1,EGP,35-44,Organic,20240820,Premium,Active
11063,ACC00011063,4,EGP,25-34,Organic,20240314,Standard,Active
11064,ACC00011064,11,EGP,55-64,Organic,20230318,Standard,Active
11065,ACC00011065,1,EGP,35-44,Paid Social,20231110,Premium,Active
11066,ACC00011066,2,EGP,35-44,Organic,20230615,Business,Closed
11067,ACC00011067,12,EGP,25-34,Organic,20240405,Standard,Active
11068,ACC00011068,1,EGP,18-24,Referral,20240114,Standard,Active
11069,ACC00011069,13,EGP,25-34,Paid Social,20241110,Standard,Active
11070,ACC00011070,2,EGP,25-34,Organic,20240729,Standard,Active
11071,ACC00011071,1,EGP,25-34,Paid Social,20231017,Standard,Active
11072,ACC00011072,1,EGP,45-54,Organic,20231223,Premium,Active
11073,ACC00011073,1,EGP,35-44,Branch,20231121,Premium,Dormant
11074,ACC00011074,1,USD,25-34,Paid Social,20241006,Premium,Active
11075,ACC00011075,2,EGP,35-44,Referral,20240508,Standard,Active
11076,ACC00011076,2,EGP,25-34,Paid Social,20230812,Business,Active
11077,ACC00011077,17,EGP,65+,Paid Social,20240106,Standard,Active
11078,ACC00011078,1,EGP,35-44,Organic,20230131,Premium,Active
11079,ACC00011079,1,EGP,18-24,Branch,20231213,Standard,Active
11080,ACC00011080,2,EGP,35-44,Branch,20240701,Standard,Active
11081,ACC00011081,6,EGP,45-54,Referral,20240608,Premium,Active
11082,ACC00011082,1,EGP,25-34,Referral,20240106,Standard,Active
11083,ACC00011083,7,EGP,45-54,Organic,20230301,Standard,Active
11084,ACC00011084,1,EGP,25-34,Organic,20240826,Standard,Active
11085,ACC00011085,2,EGP,25-34,Organic,20231014,Business,Active
11086,ACC00011086,13,EGP,25-34,Organic,20230503,Standard,Dormant
11087,ACC00011087,1,EGP,18-24,Organic,20230516,Standard,Active
11088,ACC00011088,2,EGP,18-24,Organic,20240820,Standard,Active
11089,ACC00011089,2,EGP,25-34,Referral,20240629,Standard,Active
11090,ACC00011090,13,EGP,35-44,Paid Social,20240227,Standard,Active
11091,ACC00011091,3,EGP,18-24,Paid Social,20231104,Standard,Active
11092,ACC00011092,1,EGP,18-24,Influencer,20241219,Standard,Active
11093,ACC00011093,6,EGP,35-44,Referral,20240730,Standard,Active
11094,ACC00011094,2,EGP,18-24,Referral,20231010,Premium,Active
11095,ACC00011095,11,EGP,55-64,Paid Social,20241009,Premium,Active
11096,ACC00011096,3,SAR,55-64,Paid Social,20241014,Standard,Active
11097,ACC00011097,1,EGP,65+,Google Ads,20240823,Business,Active
11098,ACC00011098,4,EGP,55-64,Google Ads,20240426,Standard,Active
11099,ACC00011099,9,EGP,25-34,Paid Social,20240316,Premium,Active
11100,ACC00011100,7,EGP,18-24,Influencer,20230424,Standard,Active
11101,ACC00011101,3,EGP,65+,Organic,20240118,Standard,Active
11102,ACC00011102,1,EGP,55-64,Google Ads,20230712,Premium,Active
11103,ACC00011103,12,EGP,45-54,Paid Social,20241221,Standard,Active
11104,ACC00011104,13,EGP,25-34,Referral,20240702,Standard,Dormant
11105,ACC00011105,2,EGP,45-54,Partner,20241106,Standard,Active
11106,ACC00011106,1,EGP,25-34,Influencer,20240124,Standard,Active
11107,ACC00011107,17,EGP,45-54,Branch,20241222,Premium,Active
11108,ACC00011108,4,USD,18-24,Organic,20230427,Premium,Active
11109,ACC00011109,3,EGP,18-24,Paid Social,20241128,Standard,Active
11110,ACC00011110,1,EGP,35-44,Referral,20240831,Standard,Active
11111,ACC00011111,5,EGP,25-34,Branch,20240221,Standard,Active
11112,ACC00011112,8,EGP,25-34,Organic,20230208,Standard,Active
11113,ACC00011113,2,EGP,18-24,Paid Social,20241209,Standard,Active
11114,ACC00011114,18,EGP,35-44,Google Ads,20231021,Standard,Active
11115,ACC00011115,2,SAR,35-44,Organic,20240710,Business,Active
11116,ACC00011116,1,EGP,25-34,Organic,20241106,Standard,Active
11117,ACC00011117,8,EGP,35-44,Referral,20241015,Premium,Active
11118,ACC00011118,2,EGP,25-34,Referral,20240228,Business,Active
11119,ACC00011119,1,EGP,25-34,Organic,20230610,Standard,Active
11120,ACC00011120,6,EGP,45-54,Organic,20230825,Standard,Active
11121,ACC00011121,3,EGP,18-24,Influencer,20231024,Standard,Dormant
11122,ACC00011122,3,EGP,45-54,Organic,20231127,Standard,Dormant
11123,ACC00011123,9,EGP,25-34,Paid Social,20240420,Business,Active
11124,ACC00011124,4,EGP,25-34,Organic,20241023,Standard,Active
11125,ACC00011125,11,EGP,45-54,Organic,20231010,Premium,Active
11126,ACC00011126,2,EGP,45-54,Google Ads,20240926,Business,Active
11127,ACC00011127,8,EGP,45-54,Organic,20240119,Standard,Active
11128,ACC00011128,3,EGP,25-34,Organic,20240325,Standard,Active
11129,ACC00011129,1,EGP,35-44,Paid Social,20240906,Business,Active
11130,ACC00011130,2,EGP,35-44,Referral,20240302,Premium,Active
11131,ACC00011131,1,EGP,25-34,Partner,20240830,Standard,Active
11132,ACC00011132,1,EGP,35-44,Organic,20240915,Standard,Suspended
11133,ACC00011133,2,EGP,45-54,Organic,20231106,Standard,Active
11134,ACC00011134,1,EGP,25-34,Partner,20240721,Premium,Active
11135,ACC00011135,1,EGP,18-24,Partner,20240613,Standard,Active
11136,ACC00011136,1,EGP,45-54,Google Ads,20241119,Premium,Active
11137,ACC00011137,15,EGP,25-34,Google Ads,20240724,Business,Active
11138,ACC00011138,3,EGP,55-64,Referral,20231103,Standard,Dormant
11139,ACC00011139,2,EGP,45-54,Google Ads,20240211,Standard,Active
11140,ACC00011140,6,EGP,55-64,Google Ads,20230202,Premium,Active
11141,ACC00011141,2,EGP,45-54,Paid Social,20240215,Premium,Active
11142,ACC00011142,1,EGP,55-64,Paid Social,20230624,Standard,Active
11143,ACC00011143,15,EGP,45-54,Referral,20231029,Standard,Active
11144,ACC00011144,8,EGP,35-44,Organic,20240610,Premium,Active
11145,ACC00011145,3,AED,35-44,Organic,20241220,Business,Active
11146,ACC00011146,1,USD,35-44,Referral,20231208,Business,Active
11147,ACC00011147,6,EGP,25-34,Paid Social,20230920,Standard,Active
11148,ACC00011148,3,EGP,18-24,Organic,20230201,Standard,Active
11149,ACC00011149,2,EGP,25-34,Branch,20231213,Standard,Active
11150,ACC00011150,2,EGP,35-44,Organic,20230408,Standard,Closed
11151,ACC00011151,1,EGP,25-34,Google Ads,20231115,Standard,Active
11152,ACC00011152,1,EGP,25-34,Organic,20240812,Premium,Active
11153,ACC00011153,17,EGP,25-34,Organic,20241010,Standard,Suspended
11154,ACC00011154,18,EGP,55-64,Branch,20240603,Standard,Active
11155,ACC00011155,3,EGP,35-44,Referral,20240630,Premium,Active
11156,ACC00011156,5,EGP,18-24,Organic,20231216,Standard,Active
11157,ACC00011157,3,EGP,18-24,Referral,20240129,Standard,Active
11158,ACC00011158,1,EGP,25-34,Organic,20241129,Standard,Active
11159,ACC00011159,19,EGP,18-24,Organic,20230123,Standard,Active
11160,ACC00011160,1,EGP,35-44,Branch,20231225,Standard,Active
11161,ACC00011161,5,EGP,25-34,Referral,20231229,Standard,Active
11162,ACC00011162,2,EGP,45-54,Organic,20240307,Standard,Suspended
11163,ACC00011163,15,EGP,25-34,Partner,20240318,Standard,Active
11164,ACC00011164,12,EGP,45-54,Organic,20240828,Standard,Active
11165,ACC00011165,1,USD,55-64,Google Ads,20230911,Standard,Active
11166,ACC00011166,1,EGP,25-34,Branch,20240804,Standard,Active
11167,ACC00011167,3,USD,35-44,Referral,20240722,Premium,Active
11168,ACC00011168,2,EGP,45-54,Referral,20231020,Standard,Active
11169,ACC00011169,3,EGP,25-34,Paid Social,20230223,Premium,Suspended
11170,ACC00011170,14,EGP,35-44,Organic,20241023,Business,Active
11171,ACC00011171,5,USD,45-54,Paid Social,20241217,Standard,Active
11172,ACC00011172,1,EGP,25-34,Organic,20240628,Business,Active
11173,ACC00011173,6,EGP,55-64,Paid Social,20240519,Business,Active
11174,ACC00011174,3,EGP,25-34,Partner,20231229,Premium,Active
11175,ACC00011175,13,EGP,35-44,Google Ads,20230908,Standard,Active
11176,ACC00011176,1,EGP,35-44,Google Ads,20241225,Standard,Active
11177,ACC00011177,1,EGP,18-24,Organic,20240115,Standard,Active
11178,ACC00011178,1,EGP,35-44,Google Ads,20231118,Standard,Suspended
11179,ACC00011179,1,EGP,35-44,Partner,20231206,Standard,Suspended
11180,ACC00011180,18,EGP,25-34,Branch,20240722,Standard,Active
11181,ACC00011181,2,EGP,18-24,Referral,20230219,Standard,Suspended
11182,ACC00011182,1,EGP,18-24,Partner,20240625,Premium,Suspended
11183,ACC00011183,1,EGP,35-44,Partner,20230801,Standard,Active
11184,ACC00011184,3,EGP,65+,Referral,20240102,Premium,Active
11185,ACC00011185,1,EGP,35-44,Organic,20240227,Standard,Suspended
11186,ACC00011186,5,EGP,25-34,Partner,20241230,Standard,Active
11187,ACC00011187,7,EGP,25-34,Partner,20230209,Standard,Active
11188,ACC00011188,1,EGP,45-54,Referral,20241219,Standard,Active
11189,ACC00011189,2,EGP,25-34,Google Ads,20240516,Business,Active
11190,ACC00011190,1,EGP,25-34,Organic,20240406,Standard,Active
11191,ACC00011191,1,EGP,18-24,Influencer,20231002,Standard,Active
11192,ACC00011192,19,EGP,45-54,Branch,20241125,Premium,Active
11193,ACC00011193,9,EGP,25-34,Organic,20230626,Standard,Active
11194,ACC00011194,3,EGP,25-34,Referral,20240615,Standard,Active
11195,ACC00011195,7,EGP,18-24,Referral,20241021,Standard,Active
11196,ACC00011196,1,EGP,55-64,Organic,20230519,Standard,Active
11197,ACC00011197,1,EGP,35-44,Google Ads,20230918,Business,Active
11198,ACC00011198,1,EGP,35-44,Organic,20241228,Premium,Active
11199,ACC00011199,1,EGP,25-34,Organic,20240524,Standard,Active
11200,ACC00011200,1,EGP,25-34,Branch,20230812,Business,Active
11201,ACC00011201,5,EGP,18-24,Organic,20230724,Standard,Active
11202,ACC00011202,7,EGP,45-54,Paid Social,20240915,Standard,Active
11203,ACC00011203,2,EGP,65+,Referral,20240824,Standard,Active
11204,ACC00011204,19,EGP,18-24,Paid Social,20240206,Standard,Active
11205,ACC00011205,2,EGP,55-64,Influencer,20240212,Standard,Active
11206,ACC00011206,1,USD,25-34,Organic,20240901,Standard,Active
11207,ACC00011207,16,EGP,25-34,Branch,20240218,Standard,Active
11208,ACC00011208,10,EGP,25-34,Referral,20240610,Premium,Active
11209,ACC00011209,13,EGP,35-44,Google Ads,20231209,Premium,Active
11210,ACC00011210,1,EGP,35-44,Organic,20240111,Business,Active
11211,ACC00011211,1,EGP,45-54,Organic,20230529,Standard,Active
11212,ACC00011212,13,EGP,35-44,Organic,20241107,Business,Active
11213,ACC00011213,1,EGP,35-44,Organic,20241213,Business,Active
11214,ACC00011214,2,EGP,45-54,Paid Social,20240907,Business,Active
11215,ACC00011215,1,USD,25-34,Partner,20231208,Business,Active
11216,ACC00011216,3,EGP,55-64,Google Ads,20240503,Standard,Active
11217,ACC00011217,2,EGP,35-44,Organic,20240131,Premium,Active
11218,ACC00011218,3,EGP,25-34,Organic,20241026,Standard,Active
11219,ACC00011219,17,EGP,25-34,Partner,20240408,Standard,Active
11220,ACC00011220,1,EGP,35-44,Referral,20240319,Standard,Active
11221,ACC00011221,12,EGP,35-44,Paid Social,20241010,Standard,Active
11222,ACC00011222,1,EGP,25-34,Partner,20240310,Standard,Active
11223,ACC00011223,1,EGP,25-34,Google Ads,20241126,Premium,Active
11224,ACC00011224,18,EGP,25-34,Branch,20230811,Standard,Active
11225,ACC00011225,3,EGP,25-34,Branch,20231115,Standard,Active
11226,ACC00011226,18,EGP,25-34,Referral,20240502,Premium,Active
11227,ACC00011227,2,EGP,25-34,Influencer,20231220,Standard,Active
11228,ACC00011228,12,EGP,55-64,Organic,20240319,Standard,Active
11229,ACC00011229,1,EGP,35-44,Organic,20230806,Standard,Active
11230,ACC00011230,2,EGP,18-24,Organic,20241118,Standard,Active
11231,ACC00011231,12,EGP,18-24,Referral,20240125,Standard,Active
11232,ACC00011232,2,EGP,25-34,Referral,20240711,Premium,Active
11233,ACC00011233,2,EGP,45-54,Organic,20241220,Premium,Active
11234,ACC00011234,9,EGP,65+,Google Ads,20240213,Premium,Active
11235,ACC00011235,2,EGP,25-34,Referral,20240701,Standard,Active
11236,ACC00011236,1,EGP,25-34,Paid Social,20240621,Standard,Active
11237,ACC00011237,1,EGP,25-34,Partner,20230704,Business,Active
11238,ACC00011238,17,EGP,25-34,Paid Social,20240622,Standard,Active
11239,ACC00011239,18,EGP,55-64,Branch,20241231,Premium,Active
11240,ACC00011240,11,EGP,25-34,Organic,20240610,Premium,Active
11241,ACC00011241,1,EGP,45-54,Partner,20240822,Standard,Dormant
11242,ACC00011242,1,USD,45-54,Google Ads,20241206,Business,Active
11243,ACC00011243,2,EGP,65+,Google Ads,20231214,Standard,Active
11244,ACC00011244,1,EGP,25-34,Branch,20231015,Standard,Active
